City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
384,Shirokiy,49.758,129.523,46.6,60,88,6.31,RU,2021-10-26 01:33:01
385,Cove,7.221,2.3402,74.61,93,100,3.06,BJ,2021-10-26 01:33:02
386,Berlevag,70.8578,29.0864,32.23,82,100,19.6,NO,2021-10-26 01:27:20
387,Zhigansk,66.7697,123.3711,23.67,96,100,13.6,RU,2021-10-26 01:27:26
388,Cururupu,-1.8283,-44.8683,77.23,84,20,4.41,BR,2021-10-26 01:33:03
389,Bandarbeyla,9.4942,50.8122,75.24,84,72,0.6,SO,2021-10-26 01:33:03
390,Santa Vitoria Do Palmar,-33.5189,-53.3681,60.22,75,0,6.71,BR,2021-10-26 01:33:04
391,Mitsamiouli,-11.3847,43.2844,79.34,76,77,15.64,KM,2021-10-26 01:33:04
392,Usta Muhammad,28.1794,68.0445,68.77,46,1,3.98,PK,2021-10-26 01:33:05
393,Asau,46.4333,26.4,33.28,67,0,2.64,RO,2021-10-26 01:27:59
394,El Cope,8.6167,-80.6,69.26,93,100,2.46,PA,2021-10-26 01:33:05
395,Claveria,18.6074,121.0832,83.44,71,82,11.16,PH,2021-10-26 01:33:05
396,Noumea,-22.2763,166.4572,82.38,99,3,14.07,NC,2021-10-26 01:30:04
397,The Valley,18.217,-63.0578,82.26,70,0,16.8,AI,2021-10-26 01:33:06
398,Calvinia,-31.4707,19.776,59.49,32,100,9.42,ZA,2021-10-26 01:33:06
399,Amahai,-3.3333,128.9167,85.75,65,11,2.73,ID,2021-10-26 01:33:07
400,Cassilandia,-19.1133,-51.7342,72.57,77,57,3.8,BR,2021-10-26 01:33:07
401,Tarnow,50.0138,20.987,41.52,66,68,4.72,PL,2021-10-26 01:33:08
402,Ribas Do Rio Pardo,-20.4431,-53.7592,71.58,77,96,3.85,BR,2021-10-26 01:33:08
403,Lima,-12.0432,-77.0282,61.9,81,90,6.91,PE,2021-10-26 01:26:46
404,Uppsala,60.0,17.75,45.63,87,75,8.05,SE,2021-10-26 01:33:09
405,Ostrovnoy,68.0531,39.5131,22.55,85,64,5.61,RU,2021-10-26 01:33:09
406,El Alto,-4.2714,-81.2147,64.09,82,100,10.89,PE,2021-10-26 01:33:10
407,Leshukonskoye,64.8989,45.7622,14.83,100,96,2.57,RU,2021-10-26 01:33:10
408,Kibre Mengist,5.8833,38.9833,53.64,97,3,2.33,ET,2021-10-26 01:33:10
409,Alindao,5.0267,21.2088,70.32,97,89,0.67,CF,2021-10-26 01:33:11
410,Sur,22.5667,59.5289,78.87,69,6,8.5,OM,2021-10-26 01:28:25
411,Sao Joao Da Barra,-21.6403,-41.0511,71.04,87,100,7.4,BR,2021-10-26 01:25:55
412,Dravograd,46.5881,15.0192,37.06,74,100,3.38,SI,2021-10-26 01:33:11
413,Camacha,33.0833,-16.3333,65.62,73,40,6.91,PT,2021-10-26 01:28:35
414,Murchison,-41.8,172.3333,60.73,80,100,1.72,NZ,2021-10-26 01:33:12
415,Palembang,-2.9167,104.7458,82.49,83,20,0.0,ID,2021-10-26 01:31:03
416,Cartaya,37.2811,-7.1507,62.19,47,60,7.87,ES,2021-10-26 01:33:12
417,Yar-Sale,66.8333,70.8333,19.56,90,92,5.01,RU,2021-10-26 01:26:40
418,Bathsheba,13.2167,-59.5167,83.01,69,40,23.02,BB,2021-10-26 01:28:27
419,Saquena,-4.6667,-73.5167,72.32,99,100,5.93,PE,2021-10-26 01:33:13
420,Pitea,65.3172,21.4794,32.09,99,100,2.35,SE,2021-10-26 01:28:33
421,Tabas,33.5959,56.9244,57.7,29,0,1.77,IR,2021-10-26 01:33:14
422,Hoa Binh,20.8133,105.3383,71.49,69,31,1.81,VN,2021-10-26 01:33:14
423,Luderitz,-26.6481,15.1594,56.26,91,6,5.3,NA,2021-10-26 01:27:00
424,Uyemskiy,64.4743,40.8524,24.85,93,90,6.71,RU,2021-10-26 01:33:15
425,Bubaque,11.2833,-15.8333,82.62,72,100,3.91,GW,2021-10-26 01:33:15
426,Lourdes,43.1,-0.05,51.28,93,90,5.75,FR,2021-10-26 01:33:16
427,Ginir,7.1333,40.7,55.83,73,9,3.58,ET,2021-10-26 01:33:16
428,Leeuwarden,53.2014,5.8086,52.12,97,40,6.91,NL,2021-10-26 01:33:16
429,Angoche,-16.2325,39.9086,76.68,92,8,3.94,MZ,2021-10-26 01:33:17
430,Yumen,40.2833,97.2,41.16,49,3,4.7,CN,2021-10-26 01:27:37
431,Inzhavino,52.3185,42.4937,27.64,76,3,6.62,RU,2021-10-26 01:33:17
432,Atar,20.5169,-13.0499,82.78,26,97,8.75,MR,2021-10-26 01:28:05
433,Boffa,10.1667,-14.0333,76.5,93,100,2.08,GN,2021-10-26 01:33:18
434,Diego De Almagro,-26.3667,-70.05,63.43,38,0,1.23,CL,2021-10-26 01:28:38
435,Victoria Point,-27.5833,153.3,84.43,68,69,7.0,AU,2021-10-26 01:33:19
436,Mao,39.8885,4.2658,59.56,88,0,6.91,ES,2021-10-26 01:33:19
437,Dwarka,22.2394,68.9678,76.75,56,0,3.76,IN,2021-10-26 01:28:34
438,Sao Filipe,14.8961,-24.4956,79.12,77,92,7.2,CV,2021-10-26 01:26:11
439,Seoul,37.5683,126.9778,56.77,69,20,3.44,KR,2021-10-26 01:28:45
440,Fauske,67.2588,15.3918,44.64,92,100,3.0,NO,2021-10-26 01:33:20
441,Sibolga,1.7427,98.7792,81.77,75,100,1.74,ID,2021-10-26 01:33:20
442,Lanigan,51.8501,-105.0344,44.89,60,100,20.04,CA,2021-10-26 01:33:21
443,Kojori,41.6594,44.7025,33.3,70,8,8.14,GE,2021-10-26 01:33:21
444,Yarmouth,41.7057,-70.2286,65.03,96,90,3.0,US,2021-10-26 01:33:22
445,Ahipara,-35.1667,173.1667,69.15,66,100,6.58,NZ,2021-10-26 01:29:00
446,Usinsk,65.9939,57.5281,14.58,91,94,9.69,RU,2021-10-26 01:33:22
447,Bambous Virieux,-20.3428,57.7575,73.65,83,40,13.8,MU,2021-10-26 01:28:07
448,Alihe,50.5667,123.7167,42.84,59,97,3.87,CN,2021-10-26 01:33:23
449,Tura,25.5198,90.2201,72.36,81,0,1.59,IN,2021-10-26 01:33:23
450,Guiratinga,-16.3494,-53.7583,74.97,70,100,1.48,BR,2021-10-26 01:28:16
451,Alugan,12.2188,125.4808,84.94,66,100,10.13,PH,2021-10-26 01:33:24
452,Meulaboh,4.1363,96.1285,79.25,80,77,3.69,ID,2021-10-26 01:33:24
453,Abu Samrah,35.3029,37.1841,61.57,70,1,3.22,SY,2021-10-26 01:28:06
454,Yingcheng,30.95,113.55,59.05,59,90,2.89,CN,2021-10-26 01:33:24
455,Saint-Philippe,-21.3585,55.7679,71.15,81,38,13.58,RE,2021-10-26 01:26:05
456,Roma,43.2128,-75.4557,59.65,90,75,10.36,US,2021-10-26 01:33:25
457,Maunabo,18.0072,-65.8993,82.22,91,48,9.64,PR,2021-10-26 01:33:19
458,Huaidian,33.4333,115.0333,63.91,59,96,4.83,CN,2021-10-26 01:33:26
459,Fort Nelson,58.8053,-122.7002,29.79,100,90,0.0,CA,2021-10-26 01:30:21
460,Shenzhen,22.5455,114.0683,77.27,83,100,5.55,CN,2021-10-26 01:33:26
461,Crotone,39.0851,17.1178,60.89,87,100,15.14,IT,2021-10-26 01:31:59
462,Turukhansk,65.8167,87.9833,13.44,97,93,6.96,RU,2021-10-26 01:33:27
463,Palu,-0.8917,119.8707,88.7,64,63,1.52,ID,2021-10-26 01:33:27
464,Paracuru,-3.41,-39.0306,82.42,74,13,14.76,BR,2021-10-26 01:30:09
465,Lakatoro,-16.0999,167.4164,83.01,70,16,10.42,VU,2021-10-26 01:33:28
466,Altay,47.8667,88.1167,41.49,39,7,7.34,CN,2021-10-26 01:33:28
467,Surt,31.2089,16.5887,70.36,72,0,4.18,LY,2021-10-26 01:33:29
468,Rogers,36.3668,-95.5836,56.88,80,1,4.61,US,2021-10-26 01:33:29
469,Yulara,-25.2406,130.9889,89.44,29,0,13.8,AU,2021-10-26 01:27:25
470,Kahului,20.8947,-156.47,84.22,73,20,26.46,US,2021-10-26 01:27:13
471,Palmira,3.5394,-76.3036,69.28,94,75,2.3,CO,2021-10-26 01:33:30
472,Canon City,38.441,-105.2424,69.44,32,1,1.99,US,2021-10-26 01:29:26
473,Xining,36.6167,101.7667,35.24,89,99,3.4,CN,2021-10-26 01:26:19
474,Carbonia,39.1672,8.5222,59.02,87,21,2.06,IT,2021-10-26 01:33:31
475,Dudinka,69.4058,86.1778,16.88,95,100,10.31,RU,2021-10-26 01:33:31
476,Hammerfest,70.6634,23.6821,27.05,86,75,13.8,NO,2021-10-26 01:33:31
477,Byron Bay,-28.65,153.6167,76.95,63,43,11.92,AU,2021-10-26 01:33:32
478,Macomer,40.262,8.7699,47.23,80,2,4.0,IT,2021-10-26 01:33:32
479,Maniitsoq,65.4167,-52.9,30.87,44,0,6.76,GL,2021-10-26 01:33:32
480,Filingue,14.3521,3.3168,85.35,14,70,5.66,NE,2021-10-26 01:33:33
481,Tabuk,17.4189,121.4443,81.41,72,70,2.68,PH,2021-10-26 01:33:33
482,Namibe,-15.1961,12.1522,62.46,78,31,4.63,AO,2021-10-26 01:33:34
483,Pacific Grove,36.6177,-121.9166,61.25,82,1,3.0,US,2021-10-26 01:26:29
484,Saint-Pierre,-21.3393,55.4781,71.24,73,0,8.05,RE,2021-10-26 01:26:41
485,Taoudenni,22.6783,-3.9836,84.49,17,100,10.54,ML,2021-10-26 01:33:34
486,Nueva Gerona,21.8833,-82.8,82.69,77,100,1.9,CU,2021-10-26 01:33:35
487,Aban,56.67,96.06,42.04,68,71,13.76,RU,2021-10-26 01:33:35
488,Saldanha,-33.0117,17.9442,61.97,68,100,10.18,ZA,2021-10-26 01:27:15
489,Catamarca,-28.4696,-65.7852,73.04,20,0,16.4,AR,2021-10-26 01:33:36
490,Eureka,40.8021,-124.1637,58.35,75,97,1.99,US,2021-10-26 01:30:52
491,Marzuq,14.4,46.4667,67.91,47,32,0.87,YE,2021-10-26 01:33:36
492,Key West,24.5557,-81.7826,82.4,89,75,4.61,US,2021-10-26 01:31:38
493,Lorengau,-2.0226,147.2712,85.39,65,96,6.11,PG,2021-10-26 01:27:05
494,Bonavista,48.6499,-53.1147,41.11,65,96,15.37,CA,2021-10-26 01:26:45
495,San Andres,12.5847,-81.7006,84.22,79,20,5.75,CO,2021-10-26 01:30:07
496,Zhangjiakou,40.81,114.8794,47.37,35,0,9.28,CN,2021-10-26 01:26:48
497,Cooma,-36.2333,149.1333,56.97,58,0,5.75,AU,2021-10-26 01:33:37
498,Muisne,0.6,-80.0333,75.56,85,86,5.5,EC,2021-10-26 01:33:38
499,Guerrero Negro,27.9769,-114.0611,66.99,75,0,17.34,MX,2021-10-26 01:28:27
500,Point Fortin,10.1833,-61.6833,79.14,86,100,13.33,TT,2021-10-26 01:33:38
501,Chaplynka,46.3651,33.5403,35.91,59,0,7.23,UA,2021-10-26 01:33:39
502,Beringovskiy,63.05,179.3167,15.58,72,100,2.86,RU,2021-10-26 01:27:51
503,Kawalu,-7.3817,108.2082,78.37,75,100,3.8,ID,2021-10-26 01:33:39
504,Tiznit,29.5833,-9.5,58.6,88,0,0.81,MA,2021-10-26 01:33:39
505,Soverato,38.685,16.5499,62.55,95,100,15.9,IT,2021-10-26 01:33:40
506,Baykit,61.67,96.37,22.82,83,59,8.23,RU,2021-10-26 01:33:40
507,Lagunas,-5.2269,-75.6753,72.05,99,100,4.52,PE,2021-10-26 01:33:41
508,Llangefni,53.2556,-4.3106,55.72,73,75,18.41,GB,2021-10-26 01:33:41
509,Gravelbourg,49.8834,-106.5512,44.87,58,100,9.89,CA,2021-10-26 01:33:41
510,Hailar,49.2,119.7,39.63,58,5,12.68,CN,2021-10-26 01:33:42
511,Gayny,60.3071,54.3241,25.7,86,100,4.61,RU,2021-10-26 01:33:42
512,Penzance,50.1186,-5.5371,56.08,87,100,15.08,GB,2021-10-26 01:33:42
513,Isaka,-3.9,32.9333,73.81,46,100,8.75,TZ,2021-10-26 01:33:43
514,Sangar,63.9242,127.4739,24.12,95,100,6.67,RU,2021-10-26 01:33:43
515,Camacupa,-12.0167,17.4833,62.58,86,94,4.07,AO,2021-10-26 01:33:43
516,Kutum,14.2,24.6667,70.97,24,56,8.19,SD,2021-10-26 01:28:45
517,Banjar,-8.19,114.9675,84.06,58,99,1.86,ID,2021-10-26 01:33:44
518,Peque,7.0212,-75.9093,67.06,98,100,1.88,CO,2021-10-26 01:33:44
519,Colares,38.7992,-9.4469,61.32,73,0,10.0,PT,2021-10-26 01:33:45
520,Kununurra,-15.7667,128.7333,93.18,49,27,6.91,AU,2021-10-26 01:33:45
521,Northam,51.0333,-4.2167,55.65,86,100,10.4,GB,2021-10-26 01:33:46
522,Moose Factory,51.2585,-80.6094,39.2,93,90,5.75,CA,2021-10-26 01:33:46
523,Pindi Gheb,33.2402,72.2661,65.43,51,0,0.83,PK,2021-10-26 01:33:46
524,Sandpoint,48.2766,-116.5533,48.96,88,90,0.0,US,2021-10-26 01:33:47
525,Karratha,-20.7377,116.8463,85.96,31,2,16.33,AU,2021-10-26 01:33:47
526,Pandan,14.0453,124.1694,82.38,82,100,9.86,PH,2021-10-26 01:33:47
527,Vazhiny,60.9644,34.0222,41.49,90,100,10.07,RU,2021-10-26 01:33:48
528,Miro Khan,27.7599,68.0921,70.43,43,0,3.85,PK,2021-10-26 01:33:48
529,Harper,4.375,-7.7169,77.0,83,100,7.78,LR,2021-10-26 01:27:45
530,Gravdal,68.1214,13.5031,47.41,92,100,13.35,NO,2021-10-26 01:33:49
531,La Ronge,55.1001,-105.2842,43.05,65,90,20.71,CA,2021-10-26 01:28:18
532,Litovko,49.2361,135.1742,51.35,49,66,8.68,RU,2021-10-26 01:33:49
533,Raudeberg,61.9875,5.1352,48.2,89,75,5.01,NO,2021-10-26 01:33:50
534,Clifton,40.8584,-74.1638,68.7,90,90,1.99,US,2021-10-26 01:31:26
535,Maragogi,-9.0122,-35.2225,77.81,72,100,9.93,BR,2021-10-26 01:33:50
536,Baijiantan,45.6333,85.1833,44.51,30,0,1.32,CN,2021-10-26 01:33:50
537,Arraial Do Cabo,-22.9661,-42.0278,69.62,88,98,10.11,BR,2021-10-26 01:25:21
538,Maputo,-25.9653,32.5892,62.22,94,100,5.01,MZ,2021-10-26 01:30:49
539,Sulecin,52.4443,15.1168,41.72,76,100,6.17,PL,2021-10-26 01:33:51
540,Lusambo,-4.9667,23.45,68.68,99,99,1.59,CD,2021-10-26 01:33:51
541,Namwala,-15.7504,26.4384,75.43,43,71,9.24,ZM,2021-10-26 01:33:52
542,Touros,-5.1989,-35.4608,79.7,61,100,17.56,BR,2021-10-26 01:27:38
543,Syasstroy,60.1367,32.5691,38.53,91,100,14.61,RU,2021-10-26 01:33:52
544,Riachao Das Neves,-11.7461,-44.91,75.67,74,10,2.86,BR,2021-10-26 01:33:52
545,Andros Town,24.7,-77.7667,80.56,78,100,10.22,BS,2021-10-26 01:33:53
546,Mount Gambier,-37.8333,140.7667,64.31,52,100,10.36,AU,2021-10-26 01:26:55
547,Tacna,-18.0056,-70.2483,56.39,83,0,0.72,PE,2021-10-26 01:33:53
548,Manaure,11.7751,-72.4445,82.35,75,0,17.11,CO,2021-10-26 01:33:54
549,Palora,-1.7,-77.9333,66.0,98,57,2.89,EC,2021-10-26 01:33:54
550,Andenes,69.3143,16.1194,38.07,93,90,3.44,NO,2021-10-26 01:33:54
551,Muli,2.9167,73.5667,82.72,75,100,17.13,MV,2021-10-26 01:33:55
552,Burns Lake,54.2331,-125.7533,40.42,94,87,2.8,CA,2021-10-26 01:33:55
553,Nome,64.5011,-165.4064,26.67,69,90,13.8,US,2021-10-26 01:26:21
554,Jiwani,25.05,61.7417,77.4,74,3,3.62,PK,2021-10-26 01:33:56
555,Buchanan,5.8808,-10.0467,76.17,90,100,5.28,LR,2021-10-26 01:33:56
556,Gobabis,-22.45,18.9667,64.87,20,0,6.31,NA,2021-10-26 01:33:56
557,Deniliquin,-35.5333,144.9667,71.01,17,0,5.86,AU,2021-10-26 01:33:57
558,Daverdisse,50.0167,5.1167,49.62,98,93,6.29,BE,2021-10-26 01:33:57
559,Hofn,64.2539,-15.2082,40.42,75,93,2.08,IS,2021-10-26 01:28:00
560,Grajau,-5.8194,-46.1386,76.84,85,5,1.21,BR,2021-10-26 01:33:57
561,Wattegama,6.7989,81.4808,74.32,85,100,1.36,LK,2021-10-26 01:33:58
562,Luganville,-15.5333,167.1667,83.57,70,45,10.09,VU,2021-10-26 01:33:58
563,Prescott,34.54,-112.4685,64.51,58,40,8.01,US,2021-10-26 01:30:00
564,Port Augusta,-32.5,137.7667,83.71,10,12,17.47,AU,2021-10-26 01:33:58
565,Teyateyaneng,-29.1472,27.7489,49.21,80,0,2.37,LS,2021-10-26 01:33:59
566,Ternate,0.8,127.4,86.02,64,8,0.34,ID,2021-10-26 01:33:59
567,Shitanjing,39.2342,106.3439,45.52,28,39,1.88,CN,2021-10-26 01:34:00
568,Manono,-7.3,27.4167,66.96,92,100,2.01,CD,2021-10-26 01:34:00
569,Avera,33.194,-82.5271,73.27,85,18,10.92,US,2021-10-26 01:34:00
570,Roald,62.5833,6.1333,49.33,87,90,8.05,NO,2021-10-26 01:34:01
571,Vila Franca Do Campo,37.7167,-25.4333,68.41,81,8,6.93,PT,2021-10-26 01:26:34
572,Niquero,20.0431,-77.5828,79.9,80,77,1.68,CU,2021-10-26 01:34:01
573,Shache,38.4167,77.2406,47.01,35,7,2.73,CN,2021-10-26 01:34:02
574,Tukrah,32.5341,20.5791,69.64,73,0,3.4,LY,2021-10-26 01:34:02
575,Basco,20.4487,121.9702,81.12,73,22,23.15,PH,2021-10-26 01:34:03
576,Porto Walter,-8.2686,-72.7439,68.74,87,96,2.8,BR,2021-10-26 01:34:03
577,Bagepalli,13.7847,77.7931,70.14,82,22,4.5,IN,2021-10-26 01:34:04
